Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
1.225063848495483398e+02,2.491501303715614313e+01,0.000000000000000000e+00,3.714600000000000080e+01,2.590399999999999991e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.237000849246978760e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.729200000000000159e+01,2.610000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.248939495086669922e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.758599999999999852e+01,2.595299999999999940e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.260864949226379395e+02,3.607775583398227681e+00,0.000000000000000000e+00,3.763400000000000034e+01,2.590399999999999991e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.272823131084442139e+02,1.241290271516036547e+01,0.000000000000000000e+00,3.758599999999999852e+01,2.600199999999999889e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.284738082885742188e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.778099999999999881e+01,2.595299999999999940e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.296653831005096436e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.807399999999999807e+01,2.605099999999999838e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.308583486080169678e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.827000000000000313e+01,2.614900000000000091e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.320441172122955322e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.861200000000000188e+01,2.614900000000000091e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.332332398891448975e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.861200000000000188e+01,2.614900000000000091e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.344320807456970215e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.866100000000000136e+01,2.624599999999999866e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.356184959411621094e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.905199999999999960e+01,2.629500000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.368114097118377686e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.910099999999999909e+01,2.624599999999999866e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.380115454196929932e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.910099999999999909e+01,2.629500000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.391842744350433350e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.929599999999999937e+01,2.639300000000000068e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.403737902641296387e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.954099999999999682e+01,2.629500000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.415726232528686523e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.958899999999999864e+01,2.639300000000000068e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.427731862068176270e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.958899999999999864e+01,2.639300000000000068e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.439767532348632812e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.983400000000000318e+01,2.653999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.451789340972900391e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.997999999999999687e+01,2.649099999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.463782732486724854e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,2.658800000000000097e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.475693342685699463e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,2.663700000000000045e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.487520573139190674e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.012700000000000244e+01,2.649099999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.499456851482391357e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.027400000000000091e+01,2.668599999999999994e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.511340382099151611e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.046900000000000119e+01,2.678399999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.523884119987487793e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,2.663700000000000045e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.535832931995391846e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,2.673499999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.547841677665710449e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,2.683299999999999841e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.559860656261444092e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.046900000000000119e+01,2.663700000000000045e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.571866033077239990e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.061599999999999966e+01,2.673499999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.583678171634674072e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.061599999999999966e+01,2.693100000000000094e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.595733304023742676e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,2.673499999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.607752034664154053e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.071399999999999864e+01,2.673499999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.619810800552368164e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.051800000000000068e+01,2.673499999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.631990363597869873e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.051800000000000068e+01,2.658800000000000097e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.643935608863830566e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.012700000000000244e+01,2.653999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.655899994373321533e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,2.653999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.667896442413330078e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.002900000000000347e+01,2.653999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.679861268997192383e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.993200000000000216e+01,2.673499999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.691750025749206543e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.983400000000000318e+01,2.678399999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.703571457862854004e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.978499999999999659e+01,2.683299999999999841e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.715483300685882568e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.963799999999999812e+01,2.678399999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.727459509372711182e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.958899999999999864e+01,2.683299999999999841e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.739495484828948975e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.954099999999999682e+01,2.678399999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.751447117328643799e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.954099999999999682e+01,2.693100000000000094e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.763393099308013916e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.958899999999999864e+01,2.678399999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.775379748344421387e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.944299999999999784e+01,2.697899999999999920e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.787313859462738037e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.958899999999999864e+01,2.693100000000000094e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.799175884723663330e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.939399999999999835e+01,2.693100000000000094e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.811005103588104248e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.934499999999999886e+01,2.707700000000000173e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.822770385742187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.924699999999999989e+01,2.707700000000000173e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.834695780277252197e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.924699999999999989e+01,2.722400000000000020e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.846831779479980469e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.905199999999999960e+01,2.712600000000000122e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.858686058521270752e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.914999999999999858e+01,2.727299999999999969e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.870559918880462646e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.914999999999999858e+01,2.727299999999999969e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.882540903091430664e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.910099999999999909e+01,2.741900000000000048e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.894482545852661133e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.910099999999999909e+01,2.737000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.906406145095825195e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.905199999999999960e+01,2.732199999999999918e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.918831803798675537e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.895400000000000063e+01,2.732199999999999918e+01,2.300000000000000000e+01,2.300000000000000000e+01
