Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
3.078971662521362305e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.675500000000000256e+01,2.854400000000000048e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.090544295310974121e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.660799999999999699e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.102268371582031250e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.680400000000000205e+01,2.878800000000000026e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.113831660747528076e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.670600000000000307e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.125509250164031982e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.660799999999999699e+01,2.878800000000000026e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.137236003875732422e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.660799999999999699e+01,2.869000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.148870251178741455e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.665699999999999648e+01,2.869000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.160312829017639160e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.660799999999999699e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.171842989921569824e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.665699999999999648e+01,2.864099999999999824e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.183351936340332031e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.655899999999999750e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.194814748764038086e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.655899999999999750e+01,2.864099999999999824e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.206304128170013428e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.655899999999999750e+01,2.869000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.217853214740753174e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.646099999999999852e+01,2.859199999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.229663939476013184e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.626599999999999824e+01,2.869000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.241578273773193359e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.650999999999999801e+01,2.873900000000000077e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.253054602146148682e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.631499999999999773e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.264723956584930420e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.646099999999999852e+01,2.869000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.276496706008911133e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.641299999999999670e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.288154172897338867e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.646099999999999852e+01,2.864099999999999824e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.299779117107391357e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.636399999999999721e+01,2.859199999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.311292321681976318e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.626599999999999824e+01,2.859199999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.322773561477661133e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.631499999999999773e+01,2.859199999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.334243381023406982e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.626599999999999824e+01,2.869000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.345809054374694824e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.883699999999999974e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.357565326690673828e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.869000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.369449765682220459e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.626599999999999824e+01,2.873900000000000077e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.381216754913330078e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.869000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.393257107734680176e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.404842784404754639e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.859199999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.416534397602081299e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.878800000000000026e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.428246040344238281e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.631499999999999773e+01,2.883699999999999974e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.439956774711608887e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.873900000000000077e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.451656923294067383e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.864099999999999824e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.463154492378234863e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.864099999999999824e+01,2.300000000000000000e+01,2.300000000000000000e+01
